[2025-06-02 16:47:49] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:48:28] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 940, 'vel': 0, 'escenario': 'ciudad'} | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:28] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:28] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:28] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 888, 'vel': 0, 'escenario': 'ciudad'} | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:28] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:28] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:28] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:28] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 876, 'vel': 0, 'escenario': 'ciudad'} | Contexto: emulador
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:28] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:29] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:29] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:29] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 903, 'vel': 0, 'escenario': 'ciudad'} | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:29] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:29] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:29] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 902, 'vel': 0, 'escenario': 'ciudad'} | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:29] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:29] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:29] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:29] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:29] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
